,USD,GBP,EUR,CAD,CHF,SEK,DKK,NOK,AUD,NZD,ZAR,BHD,IDR(100),CNY,HKD,INR,PHP,SGD,KRW(100),THB,KWD,SAR,AED,MXN,TWD,Open000001.SS,High000001.SS,Low000001.SS,Adj Close000001.SS,Open^AORD,High^AORD,Low^AORD,Adj Close^AORD,Open^AXJO,High^AXJO,Low^AXJO,Adj Close^AXJO,Open^BFX,High^BFX,Low^BFX,Adj Close^BFX,Open^BSESN,High^BSESN,Low^BSESN,Adj Close^BSESN,Open^BVSP,High^BVSP,Low^BVSP,Adj Close^BVSP,Open^DJI,High^DJI,Low^DJI,Adj Close^DJI,Open^FCHI,High^FCHI,Low^FCHI,Adj Close^FCHI,Open^GDAXI,High^GDAXI,Low^GDAXI,Adj Close^GDAXI,Open^GSPC,High^GSPC,Low^GSPC,Adj Close^GSPC,Open^GSPTSE,High^GSPTSE,Low^GSPTSE,Adj Close^GSPTSE,Open^HSI,High^HSI,Low^HSI,Adj Close^HSI,Open^IPSA,High^IPSA,Low^IPSA,Adj Close^IPSA,Open^IXIC,High^IXIC,Low^IXIC,Adj Close^IXIC,Open^JKSE,High^JKSE,Low^JKSE,Adj Close^JKSE,Open^KS11,High^KS11,Low^KS11,Adj Close^KS11,Open^MERV,High^MERV,Low^MERV,Adj Close^MERV,Open^MXX,High^MXX,Low^MXX,Adj Close^MXX,Open^N100,High^N100,Low^N100,Adj Close^N100,Open^NYA,High^NYA,Low^NYA,Adj Close^NYA,Open^RUT,High^RUT,Low^RUT,Adj Close^RUT,Open^TWII,High^TWII,Low^TWII,Adj Close^TWII,Open^VIX,High^VIX,Low^VIX,Adj Close^VIX,Open^XAX,High^XAX,Low^XAX,Adj Close^XAX,Open,High,Low,Volume,Adj Close,answer
Open^N100,0.2615857841599043,0.2850013737884798,0.26889916719444806,0.3863334835216615,0.13964520052803295,0.3367980701809477,0.26809814658117115,0.311305798903757,0.4114161003363321,0.3825708480979133,0.3669683224937985,0.25915406592117596,0.2098344924248346,0.26277165115086243,0.2648746703867058,0.2775608959692901,0.2491297381124049,0.3659329174484105,0.3724043134765511,0.2976375363732869,0.26366472316275125,0.2638509800838163,0.2634768177596771,0.42043779192148106,0.2701029166095168,0.008390417356106432,0.018418522910260103,0.025393492443340868,0.035588783035281735,0.17589110435523836,0.19066108264426718,0.20293009668119097,0.21022938971734728,0.18044012895387734,0.197443844768593,0.20834443936104693,0.21594392591076744,0.9232413408278388,0.8297892689847313,0.8149453053908503,0.5995276727369014,0.31782615011482823,0.34218415516623063,0.36298941563831577,0.29065137871670477,0.3920556541907703,0.3674766360311006,0.34165778775562583,0.18887152383168274,0.5957324595063836,0.45284648140002554,0.4622332243234483,0.1442608931977448,0.9589229291794314,0.8126272903507339,0.8025818680431162,0.5278575314004063,0.8623651366518464,0.7758121177115829,0.7944183818402282,0.5964516991941076,0.6153323118286773,0.4722633115235418,0.4614466358041637,0.1490155166991199,0.5063685778864814,0.458658831248941,0.42294839333988576,0.2107851462076172,0.4925275573429371,0.5049223087305297,0.5258064450193112,0.4997715330207275,0.35520105675302033,0.34245087095204674,0.33157665149343285,0.264320594944918,0.5344496977741674,0.4040395734200998,0.41144266302408056,0.13160786306393327,0.17323630801406265,0.24611799361843492,0.2668368780863542,0.26541729243349466,0.3079901169341871,0.32290786771083574,0.36675620463625486,0.351648175081178,0.29556511961368,0.3048692697364905,0.2740529467649745,0.19830786343277657,0.4684049495436444,0.42164881064670445,0.41305809010201006,0.23297509783075054,1.0,0.8483241061744092,0.8389087117147401,0.5916162672089064,0.5313461727227652,0.4378950289240958,0.43029681125645525,0.1753743781428078,0.5572781873910962,0.4220176321954951,0.4212535119436728,0.1177473786631581,0.33247608086282715,0.3429717470666339,0.3601993696727751,0.3639813954994795,-0.40591773885944366,-0.26894857508355224,-0.29811164037229876,-0.11679864664317262,0.46120645750646566,0.41141069427921584,0.10441132390805538,0.19771856916790342,0.45921168506390203,0.5442163842729253,0.5698123044681523,-0.10484718266108553,0.5906076425047824,-0.009600332961158396
High^N100,0.2010688780647649,0.22486648832859182,0.2037752719290362,0.30686438063602006,0.09775637148442416,0.260176660892269,0.2035754535399757,0.2355462621621226,0.3297832437922659,0.3032951290246295,0.2800393224814013,0.1984844398385438,0.152039418141116,0.20330947689942294,0.20327242812780746,0.20795715208978063,0.19270139970888822,0.2836104618872378,0.3143567814415987,0.21481788267158017,0.19853600749058084,0.20280101120575278,0.20322402331247322,0.34128451215262023,0.20982620531174387,-0.0006578973689251983,0.006559567547347775,0.011337597256071797,0.01787341259643615,0.176579586308265,0.2031981047687153,0.21289963744176107,0.22495293287974136,0.18069308330665054,0.20892447270454598,0.2187724716871419,0.23061609207795114,0.7911767513460775,0.9258087823371303,0.8394697840632966,0.8090592739436223,0.2617874956716881,0.33289668694242797,0.35064377055416407,0.3598374148348109,0.3165344547516926,0.4093867259824116,0.38554614371542006,0.28090411738694576,0.47779661465674156,0.5723300884031005,0.5089487412896739,0.304628244166381,0.781546449976896,0.9671504616552061,0.8313108129291271,0.7807860293702307,0.7886015066131641,0.8947457909297889,0.8401524516823712,0.78782421521047,0.5165588666762755,0.5913417862097845,0.5194430563818528,0.30760922057135376,0.5203096696078081,0.5246995909644574,0.46466688982413323,0.32661415026924817,0.45681510649694707,0.4757138995422135,0.4850311461089529,0.47883258977459986,0.27491636547737597,0.3816558771222639,0.33546553293744863,0.35245697149223715,0.584777282637957,0.5415243292200752,0.5139729422614074,0.2823058620312651,0.15815675010729052,0.22753416014880115,0.24320744396777225,0.27002726972230423,0.2678577564327501,0.28541740570209295,0.3134356046932912,0.3040503891045469,0.2488172115075804,0.342692941669862,0.31531494299329427,0.2698876704687995,0.3815939982475361,0.5001317907479917,0.45529884570050494,0.35583253028690953,0.8483241061744092,1.0,0.8782050715638434,0.8326182938963983,0.4702176228777752,0.5548497844743543,0.5075459531512222,0.33984545648837416,0.5064183744593057,0.5368994956433348,0.483713276824378,0.26257495881503756,0.33672204252473764,0.34665081079528376,0.35702754861554886,0.36300773760400057,-0.4383887882687513,-0.350709371594757,-0.39565819595025475,-0.2113782384680518,0.4042296241019469,0.4778541067328797,0.15115919927193652,0.3140941130597934,0.36018443426006774,0.43685305708056815,0.4489875955124299,-0.10314241050106192,0.4660724219720325,-0.004506961305448318
Low^N100,0.1908161779716116,0.21478288769155118,0.1947376989067554,0.2926882944914685,0.10551821779975179,0.24361703943685245,0.194087862684656,0.2201596372523458,0.3168448478496774,0.2879079002019539,0.2667133733734301,0.18921469201410823,0.15486971195297383,0.19363522461770777,0.19325812553317573,0.20716758319614825,0.18731923982600684,0.27823747681036026,0.31073429245231743,0.21105418661879435,0.1862063182846746,0.1941903321901148,0.1922521519955758,0.33520599902475534,0.19860292125297213,-0.009092356112666115,0.0022471984201473364,0.005508502932930393,0.015101360841935644,0.17073634602351898,0.19921669881767995,0.21449069074352725,0.22980145869910934,0.17471352470355225,0.20605032559317452,0.22105943749869716,0.23692510288764404,0.7771173399571857,0.8363711340164044,0.9277337842597301,0.8203436620842449,0.2503378572130097,0.3203792122087987,0.3575819622309042,0.35690645726188375,0.3136645906706425,0.4146703009101739,0.45313870757272623,0.320716001642366,0.48528998862348877,0.5320667784321732,0.6052197565398779,0.3378477255453392,0.7826865568709848,0.8443436353881538,0.9707544170859439,0.8045190048141808,0.7579412267248354,0.7998735323624867,0.9023735137259133,0.7805350904770398,0.5268368401570364,0.5551377272206363,0.6110571552473796,0.34118669774406024,0.548765530570825,0.5172428001872469,0.544089360754386,0.36878493392023565,0.4447637106744069,0.46215552300215185,0.4865837537330021,0.4797753550018915,0.27550136897078376,0.3797239595357832,0.3991918404099148,0.39746891901224796,0.6175525769553494,0.5329641618283761,0.5770692638880133,0.30735144843667017,0.1360725809281171,0.2118712641566798,0.23220191404912624,0.26265225982789697,0.26801028844527985,0.28597729807850736,0.3334663366588306,0.3224238936597105,0.23896692715936346,0.333610572425419,0.362140985764848,0.3080002697649157,0.3800397075999207,0.48526207212749206,0.5299468463246033,0.38962974899787106,0.8389087117147401,0.8782050715638434,1.0,0.8479471700874112,0.4751425639789969,0.5259126262747906,0.5951775124320261,0.38000260745225745,0.5242684865446264,0.5209448161026891,0.5583231854795714,0.28987218741759224,0.3275727238635193,0.33918030255510356,0.3606501563835761,0.3685505129298517,-0.4488854534397428,-0.4396584386243907,-0.4232683788795646,-0.28461395210606927,0.4025873680465731,0.4704329558950908,0.1753873282388741,0.35855516168997664,0.35191380456156307,0.43704132565321113,0.48011363213818675,-0.10058952999551443,0.4968023889525889,-0.004674630128713583
Adj Close^N100,0.11247742066058297,0.14099443220877844,0.12495014629168538,0.17873834039043326,0.05951231188940151,0.15267706041508414,0.12447095221501019,0.13532105066019592,0.20793932527943304,0.18318908608801238,0.1627279450754597,0.11235493358574326,0.08251480321546646,0.11806688772029286,0.11381348741377668,0.11273391984616297,0.10601106331785479,0.17119715968333757,0.2115374665655723,0.11679229326102326,0.1045942178314939,0.11438762591134052,0.1133855490392273,0.21963666571046028,0.11693182330350524,-0.022848398842292807,-0.012851545903929314,-0.013282626451609846,-0.005464884654957954,0.1389232411424004,0.17984467752474573,0.1868971118674566,0.20747165947167717,0.14129733760229102,0.1847517557930544,0.19216704835313927,0.21334284937684747,0.5557102955416704,0.7710158949063258,0.7898964713663368,0.9392608180609338,0.17237900901081463,0.2549437032429458,0.27876704713095535,0.3209384064652994,0.1847003241455661,0.4023000867565687,0.4418789805444855,0.40028879975887416,0.2856473566509028,0.5840809840509027,0.5882217150964761,0.4952826262609463,0.5131511114918967,0.7987791903141309,0.8067181496277521,0.9801435559439626,0.5766088758304765,0.7666031841676773,0.7956320209252165,0.894799224291907,0.32848691751428,0.6036778351150739,0.6070652617707405,0.5001915122277355,0.42383722595378565,0.4974583552099408,0.5116295338132871,0.4843919282112512,0.3435401533945589,0.36716785697566673,0.38150769427356385,0.39086946438076037,0.1510954728540441,0.3584357264481575,0.3553850342570602,0.4465590379130721,0.514235379637651,0.5999573161439529,0.6124511747109702,0.4617574644521373,0.10358581999242818,0.16561934937668568,0.17109988650088895,0.22192007087318824,0.1763315509771763,0.2049455996279092,0.22650711433833112,0.2316461941919168,0.14444099668456611,0.3302702176608142,0.35751137368732594,0.3655504680338898,0.22699941672775292,0.4932805897764742,0.5004122928444065,0.4872936017571815,0.5916162672089064,0.8326182938963983,0.8479471700874112,1.0,0.3286842548180995,0.5790274549178325,0.6067062140972409,0.5382734779557682,0.3626196228913884,0.5632045750392158,0.5619209169976652,0.44162355503027323,0.27178569550497433,0.28564356519370937,0.29462773918974633,0.30677254362436324,-0.3846370200083751,-0.47534147326575166,-0.47402401660257865,-0.37582087043325774,0.2667033223906076,0.47674881080658504,0.1864468527141553,0.46840665897695344,0.1985169374170867,0.2683210559184701,0.2914531361596057,-0.08113176141620361,0.31998033189180297,-0.0015324137685488557
Open^NYA,0.2612546055933578,0.39110827784554464,0.39091797415480456,0.48894925989063875,0.2561562548211027,0.4665908186934929,0.3909971943117802,0.44773677380585475,0.5417659000149645,0.5025720138046322,0.47164152797450903,0.2587587379812971,0.24327111967761977,0.27119958659058324,0.2631407281450081,0.33585056355654125,0.2825521985375669,0.4239254995074764,0.45892189460946076,0.3151207413253527,0.27298204623851113,0.26248657304512396,0.2617706101920784,0.4973268838636571,0.3075431831170993,0.07556569445421732,0.061223469390250744,0.0735995802717143,0.062041804975736074,0.08994065295399237,0.08979136874413385,0.1012725831878887,0.09794828265792885,0.09789946672296132,0.09928356852349329,0.11008010569739526,0.1049346980634886,0.4862672257433313,0.42655006347580526,0.4296044721306334,0.29145959921970027,0.3485172639877997,0.30188827720390565,0.32159311629836834,0.22686109979646668,0.4843240363242461,0.3879709621731442,0.3861222291148585,0.1647769479891669,0.7855707062599752,0.5712812123589206,0.5565224506954191,0.14778898097983273,0.5590375944134688,0.5068795269261326,0.5131254531615567,0.3451305427183183,0.36960888773519934,0.3223442795598256,0.3438673553253326,0.22822429527429697,0.7964105598429315,0.5895130222408099,0.55891234085396,0.14948153528094987,0.546849249941817,0.5730502509884222,0.5008165479739927,0.21396682508305967,0.38546020530729264,0.3213364738739822,0.3533801272275731,0.2687977449797721,0.36715765668755584,0.34279904167796876,0.30704563429310994,0.2508351773376143,0.5965357122250554,0.49380689264683747,0.482159641977459,0.14591860641345353,0.2522588765133074,0.276907800300981,0.28452077595658376,0.23332328643219769,0.38249649458095464,0.31522045546049093,0.3572401492199727,0.2506841564311024,0.3730147113093525,0.33604140849318065,0.295904670881136,0.17230236084346143,0.5501804061512794,0.4582017446778959,0.4439682727431004,0.225455836784445,0.5313461727227652,0.4702176228777752,0.4751425639789969,0.3286842548180995,1.0,0.704914419174664,0.638547938502775,0.1594897387741898,0.7199060099886954,0.5285932407776189,0.516418216394787,0.10298515710030104,0.24488905042860185,0.20901474174593812,0.2339178105625895,0.18719081295116077,-0.5006531973656021,-0.3037344685953045,-0.36392105972378824,-0.1014032369557117,0.6953702784818263,0.5318084040857288,0.1859576609347628,0.18543451835222693,0.5676386846413642,0.5428616469942552,0.564884845229866,-0.07433564063166309,0.4801388769074717,0.0034819365162393084
High^NYA,0.18451702495839528,0.2740641064791643,0.277969472894888,0.3425923218034969,0.17956822879478893,0.3236569360587181,0.2763371839401175,0.3078301403830777,0.38584576347968713,0.355327193106572,0.342239893830571,0.18149605943673713,0.1397138186721159,0.19186726889087802,0.18642361511428332,0.21437826208075017,0.19161643963359556,0.30405334840044845,0.3488887019585583,0.22260767789564798,0.19100946119350493,0.18832342932802626,0.18400888890018066,0.38500034185001925,0.2107869619339041,0.048909113895975284,0.05386579767699997,0.058187629620877285,0.06450818546498809,0.07839863155268846,0.110732706383327,0.12051985755767242,0.1288714187880217,0.08643007990640808,0.11962838122676565,0.13053554255957017,0.13778087672717282,0.3953430649036968,0.49723806517572294,0.46267027919202214,0.5162611261879981,0.2746029924182499,0.3114387946212992,0.33446925462756383,0.3248712192297348,0.29609477250276595,0.5166133270115573,0.44561530347087464,0.42704668513692234,0.5105391235399327,0.8587870668558222,0.632774931633241,0.583151486668961,0.4489346870919847,0.6041636190278115,0.562961814707949,0.6198148838354316,0.2817033450061072,0.3987620904918554,0.38565917287798657,0.4363894874444004,0.5599049435770211,0.8904155203222561,0.6610506303674406,0.5911565745583506,0.5609604247993263,0.7186364959065897,0.556907194219392,0.5528068389321972,0.28180084916331105,0.28732948724658947,0.3111651771384594,0.30715122056645583,0.24978598035890906,0.4346915873550271,0.3624843743511212,0.4443015308873999,0.6350165599314153,0.7860248519041282,0.6511046511008315,0.5440917636378418,0.2027376553896432,0.25494053264062844,0.25592484331839843,0.26942481640306265,0.2715030124629771,0.2795843779305568,0.3117494541719631,0.2854397373605153,0.24868809928422853,0.4157242909991482,0.3570498176124766,0.3660637935255328,0.36053102534088605,0.6277132197859732,0.5102264515997048,0.5218935865743999,0.4378950289240958,0.5548497844743543,0.5259126262747906,0.5790274549178325,0.704914419174664,1.0,0.7239803184194958,0.6237652914206627,0.563230109293407,0.7927411336168596,0.6369612922070527,0.5173378456447087,0.19442332813158802,0.19277249918752862,0.20893387684726156,0.2127234490625608,-0.5139522076206263,-0.4681688114266267,-0.604825550652137,-0.37720379368917,0.4802155776753038,0.7138896329250654,0.19532610170926973,0.5546327020735732,0.3620127557976479,0.41781556905024847,0.43830050530647885,-0.11359921296741438,0.444716171672805,-0.0017052740452335638
Low^NYA,0.17264956039762366,0.27300750531813506,0.28690277474841064,0.33419202264047926,0.1710400435003262,0.32223139350463625,0.2853220466100316,0.28808390377935317,0.38088059724907886,0.3437638084265397,0.3283232109961094,0.17038980452585142,0.1525133292832892,0.18190751924409804,0.17320248414933767,0.20248708886895433,0.1728868868475371,0.3089329197307312,0.3711273184942121,0.21371511187414244,0.16584752473608022,0.178911910850608,0.17292889085814261,0.3678972966546513,0.1888471992880388,0.037422544631115336,0.039908658497204624,0.04883914330241669,0.049671319412810375,0.06127959703347418,0.08839998054608283,0.11560871734662603,0.1253859197017663,0.06882336932498215,0.09813245611481446,0.12562349606735082,0.13542193904065455,0.3906877294209537,0.4541632463528291,0.5230008884457643,0.537505138131819,0.2549291923738427,0.3016039798875854,0.34209638369337425,0.32437173202598235,0.29641849318212615,0.44325111736165873,0.5829485407492955,0.45898719785778097,0.5131344534095358,0.6595763271687674,0.8973906481897573,0.6216818859193347,0.4411223095770999,0.5491458697050939,0.6457217346317947,0.6501081948598593,0.27830914785583427,0.3605078623228705,0.4425927612955093,0.44527121906478345,0.5604049324767302,0.7025178052305638,0.9227536339729527,0.6407824386316967,0.5549296429821221,0.6154526564794239,0.7407787768681553,0.6276205573406993,0.30266532024250453,0.29160753264059835,0.33294342093280027,0.3107120911511389,0.20721804926943224,0.3850735613158826,0.43657758252189505,0.5037932541659433,0.6524546711690478,0.6840689236257396,0.8430910584318005,0.5874567640516196,0.1598742389871548,0.22733916649804609,0.24767003411096483,0.27138608995313146,0.25165461678551715,0.25815020504210456,0.3074996022646004,0.27314921187422564,0.21594511090533358,0.35486387238308875,0.4541505123137979,0.40815809397234276,0.35644225130222945,0.5240263835960983,0.6545930339375405,0.5489989641077002,0.43029681125645525,0.5075459531512222,0.5951775124320261,0.6067062140972409,0.638547938502775,0.7239803184194958,1.0,0.6817604563925019,0.5847194643951261,0.662318800675943,0.8571114494422893,0.5607217561564775,0.17544581330640346,0.17357299896514608,0.20121525047925656,0.20153717713525407,-0.48406112501539456,-0.6581338921620268,-0.5513532547387372,-0.5058127414545283,0.4562852339228138,0.5887049726178576,0.2718145848352326,0.615335582612246,0.36470484647082746,0.4067028475701102,0.44636392862182495,-0.0803067187085269,0.4397544349182681,-0.008607333061634595
Adj Close^NYA,0.035279094768760795,0.07565218847148218,0.07719688218262417,0.07392009262159602,0.0473351519806418,0.0755560033536787,0.07456114432783414,0.06676545857144527,0.09316480416333077,0.08551956446331166,0.08328981166983325,0.035283533924198356,0.009026777545741669,0.0414519279651125,0.034669814846778356,0.03452279998447481,0.03416909101770629,0.08215667800352858,0.1381424369112054,0.046451898014889796,0.02941344917873991,0.041322053036305935,0.034319277466493825,0.10055951805535383,0.04798938820844527,-0.005711901821198603,0.0062804678384765725,0.004362648951106937,0.016754917858807127,0.03226852872720467,0.08367070807909116,0.09653904770066385,0.11830754479540895,0.037348395680501474,0.09137224971647102,0.10466353701804242,0.12786695197193787,0.14323778273972868,0.2881431179494624,0.3236364544521361,0.48911049220386044,0.07737246987608772,0.16280571575737054,0.18460805951553927,0.23040651135800075,0.016629439409798604,0.3340140542934817,0.3768238793947894,0.5832340755152438,0.03267630517615643,0.5787099402213477,0.5939566559521562,0.9542988788897587,0.15833517978490974,0.35685180822870727,0.3963420982899312,0.5808494792763494,0.11250579134952667,0.2517064168398647,0.29038791676165127,0.4266265544811649,0.07470235800173718,0.6105010245961706,0.6323821842604295,0.9801289856207536,0.2597307491360653,0.42279936277358177,0.4715111370682239,0.7982269391672117,0.06759234419105047,0.11473409994504354,0.13540708339134183,0.19012407323009198,0.03438399882804834,0.2807360595852347,0.2951949327232847,0.499035038823873,0.3221366360415083,0.6226320955041398,0.6350804327007643,0.9007905319580413,0.04579800163205963,0.08818801024751341,0.09421670586205488,0.15559996350349883,0.03228245254357356,0.08928659771994818,0.11439849898313505,0.16381012396025887,0.015486357342141622,0.2466900583044688,0.3169436078599997,0.4674639622099835,0.05251188299017721,0.41990224887728494,0.43586398966403433,0.6832507363232837,0.1753743781428078,0.33984545648837416,0.38000260745225745,0.5382734779557682,0.1594897387741898,0.6237652914206627,0.6817604563925019,1.0,0.15074044715328133,0.5846480337132666,0.6101049062156962,0.9015533507297928,0.04470064582873083,0.06741305520314568,0.0722492197067643,0.10736326217512737,-0.250797742657169,-0.5403352479172455,-0.5169320165391807,-0.7099296463184436,0.08169208760211201,0.45638186941824904,0.14253050103271542,0.8174114792525188,0.05202830738277843,0.12935002872592943,0.143500062940896,-0.058075495402840176,0.22363112099218221,-0.03865496183157388
Open^RUT,0.25717037023792544,0.32298349877420524,0.3197361534293695,0.4408428998829786,0.1647024984506595,0.3900082424533554,0.3202862982140686,0.3536706907224372,0.4865697754592033,0.4474430179058128,0.4218381789145417,0.25306252613698943,0.2288478935256963,0.2607630294126631,0.25993902982647965,0.2918473126345906,0.2614801488537827,0.3989721837505944,0.44725557150772155,0.29819634147688967,0.2535061444339705,0.2620364857615306,0.25712331801755645,0.48334977038647137,0.2786108293582824,0.06270293670099132,0.0571072827826945,0.07018904311248855,0.0639374113404769,0.09378475894164398,0.1033690765477434,0.12387440282548436,0.12009518796653199,0.10177045389266764,0.11245150350670134,0.133249740496442,0.12782301182030678,0.5088030614964008,0.469354509682577,0.4676476737196952,0.322795370619312,0.32995461988602265,0.3331576328051824,0.3623746295926271,0.3004871873057629,0.4721144145411593,0.41908954508867274,0.4221390775668027,0.17147881798685105,0.8047800916255734,0.5780234590270997,0.6158830077311764,0.10969928782156119,0.6037657977845555,0.5613373836342899,0.5783699242972378,0.38017864879600516,0.3864890207355332,0.3540282722927909,0.3880190859497532,0.22889695265106938,0.8692146285511002,0.6191948487914707,0.6341952525635758,0.11409234880581397,0.6743637223217961,0.6051617469266285,0.5422143527396074,0.21495401626530536,0.3850244023761353,0.34673164400160655,0.3701455334594764,0.31495118295199226,0.36253103999973807,0.37517328804616407,0.35401830138984425,0.2747692333646061,0.8036607413071216,0.5594661935026625,0.576844869634383,0.09415744708586687,0.22145122151990018,0.2791080378596149,0.30023738994325017,0.28112895837304236,0.39442075484734074,0.33835068447941274,0.3845561802070412,0.28348169222507263,0.3480293053750473,0.33903578948554697,0.3225082958995244,0.19001374092241133,0.5772529905252319,0.49604754767007675,0.503742937090704,0.21856910219964795,0.5572781873910962,0.5064183744593057,0.5242684865446264,0.3626196228913884,0.7199060099886954,0.563230109293407,0.5847194643951261,0.15074044715328133,1.0,0.6717893903238361,0.6820446046887589,0.08333460218689144,0.2527025783760342,0.2132900535486702,0.24118841939339378,0.1965969786721084,-0.5701286324409528,-0.3414706441115283,-0.39096836263779344,-0.07077583475221004,0.6535015132921899,0.5534937366162592,0.20983154974762333,0.2035224243816072,0.58524132316587,0.5779524577456487,0.5961526726912478,-0.09883765888214457,0.5105279660111319,0.02960140730175611
High^RUT,0.16611331535699814,0.23151686435650476,0.22273336408930297,0.2990432643293405,0.11474536489911627,0.2686984339697071,0.22285489531227237,0.24421097663491823,0.3308134966660127,0.3083988609424923,0.293297716697879,0.16401367377126233,0.13692195568792553,0.1704311882898618,0.16765539110626698,0.18686522601071415,0.17557676655249144,0.2690370247334002,0.3123054796611371,0.19555059250931356,0.16600922320618514,0.1691825044893899,0.16489886713137403,0.3399401672405819,0.19130608213722922,0.04286965672444413,0.04645433080024012,0.04971906966567151,0.05365125004174375,0.073008887120113,0.10666591308264674,0.1219587433168275,0.13024891434174102,0.08012067546521164,0.11518073268788652,0.13147865517537108,0.13878334994815572,0.37301206907870477,0.4688517877818084,0.45659062000735345,0.5025599225545966,0.22621074994693208,0.2894216093837224,0.3201203281462309,0.3256786626252132,0.288563285079412,0.4843924228664792,0.4380785039436796,0.3975471236087113,0.5072830161313957,0.8131440787277082,0.6369471449477658,0.5379305362421484,0.4368191425680688,0.5790215622063334,0.5586811549852455,0.6026478402476044,0.2776210137030706,0.3888933688067941,0.39235761483307513,0.4222719678586751,0.5687573364700742,0.8692798758613455,0.6703943566966613,0.5583337619767438,0.5511612349728425,0.6671945184718636,0.5530100307669683,0.5181405328227137,0.265518444699178,0.2733064396452457,0.2907748144016617,0.2940793675765183,0.23537578179556348,0.41197106532052113,0.3639449729538215,0.4331209822684351,0.6963911508436225,0.870943501200752,0.703334352406278,0.5604358158435685,0.15411064960353463,0.21799635603268314,0.2331149570509665,0.266505776738982,0.2570472891956282,0.2605054033921395,0.29261187421806445,0.2668755434787159,0.22763419684775463,0.38335041555300886,0.3563945690831218,0.3579759646129095,0.35612216037771777,0.6047826121408975,0.5093968940696935,0.5011056991148136,0.4220176321954951,0.5368994956433348,0.5209448161026891,0.5632045750392158,0.5285932407776189,0.7927411336168596,0.662318800675943,0.5846480337132666,0.6717893903238361,1.0,0.7371368489759826,0.6115697202011037,0.18462103156089874,0.18230925165977074,0.19537564250771552,0.19567982554162383,-0.5337020463897787,-0.4816787664146407,-0.6185705194881035,-0.36748548999379643,0.45137485850243825,0.6518316928666241,0.1758169595603624,0.5166575306107619,0.3636884500072805,0.4131026470647234,0.4321815997929401,-0.11810435107749521,0.41866881657473337,0.014630219480965245
Low^RUT,0.167492164189182,0.22991605276895874,0.23763422969185818,0.3096298146517152,0.12459745395957592,0.27183306295507276,0.23595724102113735,0.23791549963526792,0.3403014904256529,0.3102554515946214,0.30069912849146274,0.1655066184263078,0.14297614579535772,0.17421206168466388,0.16824075373642397,0.1804410206167236,0.16175315737250537,0.27922507328930035,0.3360236084546244,0.1981055294736194,0.1563460558696278,0.17218464459513455,0.16767980027274923,0.34040450426955476,0.17171286040807118,0.03631787546254546,0.03622377089784412,0.04924916397155443,0.044870330944689465,0.07503206785562494,0.10942872472214941,0.1334175979182646,0.14276574565470754,0.08243026322022168,0.11881700599424844,0.14348633948705747,0.1527303113976884,0.3664348491230652,0.42526048291103213,0.4827543557923761,0.49745582822779405,0.22401100853009145,0.27616170187792133,0.3171899813171843,0.30574482574747164,0.28414503954367765,0.4222334901114234,0.5286711783703869,0.42048242097914273,0.52814860520916,0.6275039841581721,0.8530807677316693,0.5423098758043609,0.4398003194379077,0.526171762337735,0.6044523356258925,0.6023728808357851,0.27403612575932607,0.34277073955049897,0.4227641618757923,0.4020269657009835,0.58579169599988,0.677908366649029,0.9011625341209192,0.5740531375364427,0.5229147236127943,0.570473106273348,0.6831113850116118,0.5678949544634043,0.2733096898687246,0.26670141545089243,0.30257613400798405,0.2831860375681734,0.21441875155220402,0.36633105697773416,0.3979196030071357,0.45397456116772716,0.6868942229646289,0.6928883458208824,0.8900662628415399,0.5651667464397544,0.13856326694784224,0.21655641528290567,0.23719063369498442,0.2680116905032298,0.2444471032110563,0.24577279161233312,0.29122265389823615,0.25633055839533936,0.20101457693116698,0.3357482195929959,0.4110598102441953,0.3858786157469417,0.3502089252275929,0.5061981972923096,0.6108238794867713,0.5089738346788715,0.4212535119436728,0.483713276824378,0.5583231854795714,0.5619209169976652,0.516418216394787,0.6369612922070527,0.8571114494422893,0.6101049062156962,0.6820446046887589,0.7371368489759826,1.0,0.6092767284723744,0.1742221532274024,0.16759525339551506,0.1960406471343638,0.19177374858108817,-0.49760696697811635,-0.6418088248041877,-0.5403981014055781,-0.4592833727888012,0.4384155703600484,0.5527369309450485,0.25014259453721227,0.5552200564727865,0.3759181021968149,0.4068821588860596,0.4378867101450731,-0.08324306745563453,0.41199711054920285,0.008646457025954174
